qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	97.667	900	19	2	60169	61067	61273	62171	0.0	1544
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	98.103	580	11	0	59722	60301	4426	5005	0.0	1011
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	95.781	474	17	3	13067	13539	11897	12368	0.0	761
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	96.000	450	17	1	4398	4847	60556	61004	0.0	730
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	92.913	127	9	0	8976	9102	8816	8942	1.64e-44	185
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	97.436	39	1	0	59276	59314	2419	2457	6.19e-09	67.6
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1246012_1308719_Sp5	97.436	39	1	0	2391	2429	60110	60148	6.19e-09	67.6
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	96.860	4586	107	24	23416	27994	27790	23235	0.0	7637
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	98.223	4221	72	3	13177	17396	36404	32186	0.0	7376
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	98.827	4007	47	0	4492	8498	43943	39937	0.0	7140
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	96.825	1512	48	0	19427	20938	31521	30010	0.0	2527
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	94.451	865	43	5	39326	40187	1662	800	0.0	1327
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	93.210	486	33	0	59816	60301	43943	43458	0.0	715
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	93.258	178	12	0	23036	23213	28179	28002	7.36e-68	263
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	90.196	102	10	0	2905	3006	45146	45045	6.02e-29	134
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	79.679	187	18	12	22723	22897	28508	28330	6.06e-24	117
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	95.455	66	3	0	9037	9102	39219	39154	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2895926_2943804_Sp15	90.000	80	4	4	59440	59517	45590	45513	6.11e-19	100
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	96.468	4586	125	24	23416	27994	28596	24041	0.0	7568
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	98.152	4221	76	2	13177	17396	37211	32992	0.0	7391
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	98.802	4007	48	0	4492	8498	44752	40746	0.0	7162
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	96.759	1512	49	0	19427	20938	32327	30816	0.0	2525
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	94.425	861	44	4	39329	40187	1431	573	0.0	1327
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	93.210	486	33	0	59816	60301	44752	44267	0.0	715
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	93.258	178	12	0	23036	23213	28985	28808	7.36e-68	263
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	90.196	102	10	0	2905	3006	45955	45854	6.02e-29	134
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	95.455	66	3	0	9037	9102	40027	39962	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2966382_3015014_CP933V	90.000	80	4	4	59440	59517	46399	46322	6.11e-19	100
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	96.734	3644	115	1	4855	8498	2067	5706	0.0	6067
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	97.949	1609	33	0	13915	15523	10620	12228	0.0	2789
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	93.278	848	55	2	13067	13913	9811	10657	0.0	1249
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	97.537	609	15	0	16788	17396	12660	13268	0.0	1042
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	88.333	780	81	8	27618	28395	17524	18295	0.0	928
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	94.483	290	16	0	2099	2388	1767	2056	1.89e-123	448
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	90.244	123	12	0	60179	60301	2067	2189	2.76e-37	161
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	97.297	74	1	1	9836	9908	7390	7463	3.62e-26	124
NC_002655.1_1330857_1391923_BP933W	PAI-CFT073-icdA	93.939	66	4	0	9037	9102	6760	6825	6.11e-19	100
NC_002655.1_1330857_1391923_BP933W	CP001969.1	96.734	3644	115	1	4855	8498	1286630	1290269	0.0	6067
NC_002655.1_1330857_1391923_BP933W	CP001969.1	97.949	1609	33	0	13915	15523	1295183	1296791	0.0	2789
NC_002655.1_1330857_1391923_BP933W	CP001969.1	93.278	848	55	2	13067	13913	1294374	1295220	0.0	1249
NC_002655.1_1330857_1391923_BP933W	CP001969.1	97.537	609	15	0	16788	17396	1297223	1297831	0.0	1042
NC_002655.1_1330857_1391923_BP933W	CP001969.1	88.333	780	81	8	27618	28395	1302087	1302858	0.0	928
NC_002655.1_1330857_1391923_BP933W	CP001969.1	88.205	780	82	8	27618	28395	576651	577422	0.0	922
NC_002655.1_1330857_1391923_BP933W	CP001969.1	88.704	602	67	1	26049	26649	1451523	1452124	0.0	734
NC_002655.1_1330857_1391923_BP933W	CP001969.1	83.617	763	102	20	18684	19434	2740555	2739804	0.0	695
NC_002655.1_1330857_1391923_BP933W	CP001969.1	95.694	418	17	1	58360	58776	2135552	2135969	0.0	671
NC_002655.1_1330857_1391923_BP933W	CP001969.1	93.659	410	24	2	58368	58776	1444560	1444152	6.34e-173	612
NC_002655.1_1330857_1391923_BP933W	CP001969.1	97.191	356	10	0	2035	2390	2752581	2752226	3.82e-170	603
NC_002655.1_1330857_1391923_BP933W	CP001969.1	90.271	442	38	4	20941	21380	1448716	1449154	2.99e-161	573
NC_002655.1_1330857_1391923_BP933W	CP001969.1	98.168	273	5	0	2118	2390	2910865	2911137	2.41e-132	477
NC_002655.1_1330857_1391923_BP933W	CP001969.1	83.665	502	79	3	26052	26551	2130618	2130118	4.04e-130	470
NC_002655.1_1330857_1391923_BP933W	CP001969.1	83.074	514	83	4	26049	26560	576079	576590	1.88e-128	464
NC_002655.1_1330857_1391923_BP933W	CP001969.1	94.483	290	16	0	2099	2388	1286330	1286619	1.89e-123	448
NC_002655.1_1330857_1391923_BP933W	CP001969.1	92.982	285	20	0	25733	26017	1450519	1450803	5.34e-114	416
NC_002655.1_1330857_1391923_BP933W	CP001969.1	85.294	374	52	3	27621	27994	2130046	2129676	5.41e-104	383
NC_002655.1_1330857_1391923_BP933W	CP001969.1	82.258	434	74	3	27546	27979	1452325	1452755	1.17e-100	372
NC_002655.1_1330857_1391923_BP933W	CP001969.1	92.511	227	17	0	23036	23262	1449967	1450193	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	CP001969.1	82.677	381	52	13	45463	45837	2683579	2683951	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	CP001969.1	94.891	137	3	4	8364	8498	2747639	2747505	2.70e-52	211
NC_002655.1_1330857_1391923_BP933W	CP001969.1	93.600	125	8	0	4487	4611	2751676	2751552	4.56e-45	187
NC_002655.1_1330857_1391923_BP933W	CP001969.1	93.600	125	8	0	4487	4611	2911687	2911811	4.56e-45	187
NC_002655.1_1330857_1391923_BP933W	CP001969.1	94.215	121	7	0	21047	21167	5047609	5047729	1.64e-44	185
NC_002655.1_1330857_1391923_BP933W	CP001969.1	85.165	182	20	4	22720	22895	1449631	1449811	7.62e-43	180
NC_002655.1_1330857_1391923_BP933W	CP001969.1	91.200	125	11	0	59811	59935	2751676	2751552	4.59e-40	171
NC_002655.1_1330857_1391923_BP933W	CP001969.1	91.200	125	11	0	59811	59935	2911687	2911811	4.59e-40	171
NC_002655.1_1330857_1391923_BP933W	CP001969.1	90.244	123	12	0	60179	60301	1286630	1286752	2.76e-37	161
NC_002655.1_1330857_1391923_BP933W	CP001969.1	85.185	162	16	1	21092	21253	2131840	2131687	9.93e-37	159
NC_002655.1_1330857_1391923_BP933W	CP001969.1	94.444	90	4	1	17308	17396	2741233	2741144	4.65e-30	137
NC_002655.1_1330857_1391923_BP933W	CP001969.1	97.297	74	1	1	9836	9908	1291953	1292026	3.62e-26	124
NC_002655.1_1330857_1391923_BP933W	CP001969.1	98.438	64	1	0	1671	1734	2752763	2752700	7.84e-23	113
NC_002655.1_1330857_1391923_BP933W	CP001969.1	96.970	66	2	0	8976	9041	2746701	2746636	2.82e-22	111
NC_002655.1_1330857_1391923_BP933W	CP001969.1	93.939	66	4	0	9037	9102	1291323	1291388	6.11e-19	100
NC_002655.1_1330857_1391923_BP933W	CP001969.1	100.000	48	0	0	7824	7871	2748732	2748685	1.32e-15	89.8
NC_002655.1_1330857_1391923_BP933W	CP001969.1	97.059	34	1	0	22864	22897	574565	574598	3.73e-06	58.4
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	97.068	2319	68	0	4832	7150	2586	4904	0.0	3906
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	92.440	873	61	5	39326	40195	32502	33372	0.0	1242
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	91.801	622	34	7	19427	20032	5274	5894	0.0	850
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	86.617	269	35	1	25733	26001	10616	10883	7.26e-78	296
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	97.260	146	4	0	60156	60301	2586	2731	2.06e-63	248
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	93.333	90	5	1	17308	17396	4920	5009	2.17e-28	132
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	87.273	110	12	2	28454	28562	12177	12285	3.62e-26	124
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	97.015	67	2	0	1668	1734	1361	1427	7.84e-23	113
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_891123_929708_Sp3	88.421	95	10	1	2035	2129	1546	1639	7.84e-23	113
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	98.510	1946	29	0	26049	27994	32516	30571	0.0	3434
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	96.391	665	22	2	39540	40203	8209	7546	0.0	1094
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	91.422	443	34	4	58360	58800	39478	39918	1.06e-170	604
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	93.189	323	20	1	21069	21391	36807	36487	3.12e-131	473
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	93.578	218	14	0	25808	26025	33152	32935	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	83.333	132	20	2	39326	39455	8334	8203	4.69e-25	121
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	82.787	122	17	4	23150	23268	35461	35341	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	100.000	35	0	0	59279	59313	40180	40214	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2203952_2250093_Sp12	100.000	34	0	0	2395	2428	40181	40214	8.01e-08	63.9
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	98.757	1931	24	0	26049	27979	23228	25158	0.0	3434
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	95.682	880	34	4	39326	40203	47781	48658	0.0	1411
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	87.246	345	35	7	21052	21391	19115	19455	1.51e-104	385
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	86.395	294	38	2	25733	26025	22517	22809	4.31e-85	320
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	91.150	226	19	1	3285	3510	12396	12172	1.21e-80	305
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	91.803	183	15	0	58699	58881	13323	13141	1.23e-65	255
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1921414_1972525_Sp10	76.675	403	65	18	22867	23252	20284	20674	7.57e-48	196
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	98.757	1931	24	0	26049	27979	19838	21768	0.0	3434
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	92.588	877	61	4	39326	40200	42189	43063	0.0	1256
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	85.747	442	35	10	58360	58798	12035	11619	8.81e-122	442
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	90.785	293	27	0	25733	26025	19127	19419	9.00e-107	392
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	82.963	405	46	9	20941	21343	16286	16669	2.55e-92	344
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	77.482	564	87	26	22720	23262	16750	17294	1.56e-79	302
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1757506_1815680_Sp9	92.366	131	8	2	40074	40203	47010	47139	1.64e-44	185
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	98.510	1946	29	0	26049	27994	28801	26856	0.0	3434
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	92.588	877	61	4	39326	40200	4534	3660	0.0	1256
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	91.422	443	34	4	58360	58800	35765	36205	1.06e-170	604
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	93.189	323	20	1	21069	21391	33094	32774	3.12e-131	473
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	93.578	218	14	0	25808	26025	29437	29220	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	82.787	122	17	4	23150	23268	31746	31626	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	100.000	35	0	0	59279	59313	36467	36501	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2282949_2330172_CP933P	100.000	34	0	0	2395	2428	36468	36501	8.01e-08	63.9
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	98.458	1946	30	0	26049	27994	27171	25226	0.0	3432
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	93.426	867	53	4	39326	40189	3644	2779	0.0	1299
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	92.045	440	33	2	58360	58798	33839	34277	1.36e-174	617
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	91.667	324	24	2	21069	21391	31168	30847	6.81e-123	446
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	90.785	293	27	0	25733	26025	27882	27590	9.00e-107	392
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2743223_2788348_CP933U	83.036	112	15	4	23150	23258	29829	29719	2.20e-18	99.0
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1251828_1295458_CP933M	98.706	1932	24	1	26049	27979	18954	20885	0.0	3428
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1251828_1295458_CP933M	94.009	868	47	5	39326	40189	41153	42019	0.0	1315
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1251828_1295458_CP933M	92.891	422	25	4	58360	58779	12313	11895	8.21e-172	608
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1251828_1295458_CP933M	93.578	218	14	0	25808	26025	18318	18535	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1251828_1295458_CP933M	83.621	116	15	4	23150	23262	16009	16123	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	98.966	1837	19	0	26049	27885	16930	18766	0.0	3288
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	83.333	972	149	11	23382	24348	13859	14822	0.0	885
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	91.422	443	34	4	58360	58800	9929	9489	1.06e-170	604
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	90.698	258	22	2	25769	26025	16255	16511	9.19e-92	342
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	88.933	253	28	0	25349	25601	15839	16091	7.20e-83	313
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	78.238	386	73	11	24695	25076	15187	15565	4.46e-60	237
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	82.759	116	16	4	23150	23262	13625	13739	6.11e-19	100
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	100.000	35	0	0	59279	59313	9227	9193	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1541470_1589892_Sp6	100.000	34	0	0	2395	2428	9226	9193	8.01e-08	63.9
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	93.955	1952	101	11	26049	27994	27331	25391	0.0	2935
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	97.336	976	26	0	57921	58896	35227	36202	0.0	1659
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	96.391	665	22	2	39540	40203	3264	2601	0.0	1094
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	87.582	306	29	7	21091	21391	31595	31294	7.10e-93	346
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	93.119	218	15	0	25808	26025	27967	27750	4.31e-85	320
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	83.333	132	20	2	39326	39455	3389	3258	4.69e-25	121
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	82.787	122	17	4	23150	23268	30276	30156	1.31e-20	106
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2158174_2203951_Sp11	97.368	38	1	0	59277	59314	36191	36228	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1618153_1665049.Sp8	95.685	1437	62	0	14000	15436	1890	3326	0.0	2311
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1618153_1665049.Sp8	91.958	945	72	4	27618	28561	9272	10213	0.0	1321
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1702185_1752784_CP933X	95.552	1439	62	2	14000	15436	1831	3269	0.0	2302
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1702185_1752784_CP933X	91.958	945	72	4	27618	28561	9215	10156	0.0	1321
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	97.134	977	27	1	57921	58896	39830	38854	0.0	1653
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	92.822	822	58	1	39326	40146	77330	78151	0.0	1229
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	91.528	602	49	2	26049	26649	55088	54488	0.0	828
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	88.789	446	50	0	27549	27994	54246	53801	1.81e-153	547
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	85.520	442	36	10	58360	58798	11991	11575	1.14e-120	438
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	82.963	405	46	9	20941	21343	16243	16626	2.55e-92	344
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	87.055	309	31	7	21088	21391	43460	43764	9.19e-92	342
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	93.578	218	14	0	25808	26025	19449	19666	9.25e-87	326
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	97.326	187	5	0	26049	26235	20085	20271	1.55e-84	318
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	77.482	564	87	26	22720	23262	16707	17251	1.56e-79	302
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	95.580	181	6	2	40024	40203	22856	23035	9.39e-77	292
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	88.995	209	23	0	25808	26016	56012	55804	9.52e-67	259
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	76.543	405	62	21	22867	23252	44594	44984	3.52e-46	191
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1849488_1927638_CP933O	97.368	38	1	0	59277	59314	38865	38828	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_300041_310626_Sp1	93.687	1093	53	4	13434	14526	3264	4340	0.0	1622
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_300073_323112_CP933HI	93.687	1093	53	4	13434	14526	3233	4309	0.0	1622
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	95.682	880	34	4	39326	40203	2933	2056	0.0	1411
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	91.376	603	48	4	26049	26649	24711	24111	0.0	822
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	85.249	583	84	2	27413	27994	23851	23270	4.94e-169	599
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	87.246	345	35	7	21052	21391	30282	29942	1.51e-104	385
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	91.150	226	19	1	3285	3510	37002	37226	1.21e-80	305
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	89.041	219	22	2	25808	26025	25349	25132	4.40e-70	270
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	91.803	183	15	0	58699	58881	36075	36257	1.23e-65	255
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_2116354_2165694_CP933R	75.306	409	73	18	22867	23258	29113	28716	2.74e-42	178
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	93.656	867	51	4	39326	40189	3504	2639	0.0	1293
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	91.376	603	48	4	26049	26649	24572	23972	0.0	822
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	92.045	440	33	2	58360	58798	32693	33131	1.36e-174	617
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	85.249	583	84	2	27413	27994	23712	23131	4.94e-169	599
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	91.667	324	24	2	21069	21391	30022	29701	6.81e-123	446
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	89.041	219	22	2	25808	26025	25208	24991	4.40e-70	270
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_2668007_2712035_Sp14	83.036	112	15	4	23150	23258	28683	28573	2.20e-18	99.0
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	93.649	866	52	3	39326	40189	47216	48080	0.0	1291
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	91.528	602	49	2	26049	26649	24363	23763	0.0	828
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	92.891	422	25	4	58360	58779	13825	13407	8.21e-172	608
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	89.238	446	48	0	27549	27994	23521	23076	8.38e-157	558
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	93.174	293	17	2	21089	21380	18325	18615	2.47e-117	427
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	92.202	218	15	2	23036	23252	18942	19158	3.35e-81	307
NC_002655.1_1330857_1391923_BP933W	NC_002695.1_1161091_1210740_Sp4	88.995	209	23	0	25808	26016	25287	25079	9.52e-67	259
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	91.139	790	57	11	26049	26830	17660	18444	0.0	1059
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	91.422	443	34	4	58360	58800	9773	9333	2.95e-171	606
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	84.760	584	72	10	27402	27979	19222	19794	3.87e-160	569
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	93.174	293	17	2	21089	21380	14273	14563	2.47e-117	427
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	86.395	294	38	2	25733	26025	16949	17241	4.31e-85	320
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	92.202	218	15	2	23036	23252	14890	15106	3.35e-81	307
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	100.000	35	0	0	59279	59313	9071	9037	2.23e-08	65.8
NC_002655.1_1330857_1391923_BP933W	NC_002655.1_1626722_1669479_CP933N	100.000	34	0	0	2395	2428	9070	9037	8.01e-08	63.9
